id,item_id,code_id,tag_id,description,filepath,created,created_by
1641,232,3,687,healthbars,80f8de9d-43c9-49a8-a71d-22d2082832b9.png,1731073570247,2
1642,232,3,694,background information,58d83177-c697-42fb-94f1-2c3d6c8abafb.jpg,1731073658452,2
1643,232,3,437,,461d6335-a984-487a-b83f-966708b3c4aa.jpg,1731073777258,2
1644,232,3,394,,b6b25ec9-0b80-496f-82db-4f0ff96a1991.jpg,1731073802494,2
1645,232,3,443,,b6b25ec9-0b80-496f-82db-4f0ff96a1991.jpg,1731073811919,2
1646,232,3,691,,8b29388f-039e-4c79-8c95-404e287ae115.jpg,1731073916829,2
1647,232,3,697,,c95d5a80-d3f7-4a37-9731-1a9b1ac8268d.jpg,1731074129867,2
1648,232,3,421,highlighted targets,1b60275c-b0ff-4569-9227-520446d0f231.jpg,1731074198716,2
1649,232,3,596,tower defense,f3a3e961-36c3-4714-98f3-b4d606f51b3d.jpg,1731074719081,2
1650,232,3,522,,f3a3e961-36c3-4714-98f3-b4d606f51b3d.jpg,1731074794066,2
1651,232,3,424,follow ghost image,82ab68a5-ab73-4fa1-8c39-94746586867a.jpg,1731075139588,2
1652,232,3,421,,badbf158-34ce-41e3-9803-88e2325016a9.jpg,1731075243655,2
1653,232,3,424,visual aid,b5f97d6d-bf59-4b00-a5e2-e2ed6ddc0f5c.jpg,1731075503642,2
1654,232,3,675,,9222f4ee-5b7a-476f-90b0-f941f78ec0dd.jpg,1731075580572,2
1655,232,3,699,collectables,4aadfaee-1636-4eb7-a1ed-0cc813b87a62.jpg,1731075720960,2
1656,232,3,406,aussichtstürme,d567f303-715c-4155-866b-55165b477feb.jpg,1731075762781,2
1657,232,3,597,,3b821562-b0a8-4912-8e17-769c1c2569b5.jpg,1731075786088,2
1658,232,3,687,,c8525e29-dbba-49f3-9c51-6ed41d6c455d.jpg,1731075894632,2
1659,232,3,421,marker,f2d2b830-7de3-4fa7-b911-3ee3aa3f9ef4.jpg,1731075921642,2
1660,232,3,640,,ff62a272-d917-4e33-a9be-fc47851bae46.jpg,1731076229210,2
1661,232,3,673,,fe2cd3f1-101c-464b-9521-5a0862ab7aad.jpg,1731076277683,2
1662,232,3,682,,e14265ae-657d-46f8-af59-70c34eecc821.jpg,1731077078772,2
1663,232,3,635,,de0d36f6-2ff4-4353-8968-9ee55d1453ad.jpg,1731077229000,2
1664,232,3,421,target locations,03d11a86-a32d-4b1d-b687-52ed2b708cac.jpg,1731077668082,2
1665,232,3,467,,3a07fd87-e09d-45b0-96e9-afcc66bb2120.jpg,1731078112350,2
1666,232,3,472,,8ff206c2-a8f1-4ca8-84a7-48906a393dd3.jpg,1731078120456,2
1667,232,3,365,,410def6d-19b9-453e-b54c-4fa05e28272a.jpg,1731078187713,2
1668,232,3,421,suspicion highlight,13253109-6adc-4659-a836-0b25715e0935.jpg,1731078247826,2
1669,232,3,700,optional challenge dungeons,8cda316b-bdcd-40e5-b86b-f8ce67ffa775.jpg,1731079128777,2
1670,232,3,458,,51cce936-5dd7-4cbc-b3a1-20c2160e6a49.jpg,1731079231287,2
1671,232,3,411,,6bbecebc-f725-4166-b44b-8c590007def2.jpg,1731081442908,2
1672,232,3,439,,ff4c3a0f-7689-4db6-a5c7-cef5e10810c7.jpg,1731081760112,2
1673,232,3,421,,ff4c3a0f-7689-4db6-a5c7-cef5e10810c7.jpg,1731081782148,2
1674,232,3,421,quest persons are highlighted,41c9020c-80a3-45dc-a938-bd6e819bfd5d.jpg,1731082011892,2
1675,232,3,450,,b56e47c1-6572-4201-9166-2c75f137efe6.jpg,1731082855876,2
1676,232,3,687,,b56e47c1-6572-4201-9166-2c75f137efe6.jpg,1731082883952,2
1677,232,3,441,missions with time component,43951332-ba99-4718-b17a-030f9285f951.jpg,1731083263477,2
1678,232,3,439,,f679ab50-88cc-4d08-a9ed-87a40adf429e.jpg,1731083322013,2
1679,232,3,497,"skill points for NPC units
and upgrades for weapons of the player character",6a4e40e9-8101-41d0-b6f5-509689b5b106.jpg,1731083448695,2
1680,232,3,439,,ae2b9e7d-a0bd-4bfe-a928-42de72d29453.jpg,1731083513141,2
1681,344,3,518,,e0fd7297-149b-4e2e-9b65-17ce726d16b9.jpg,1731151619563,2
1682,344,3,439,lockpicking,fda15095-9d02-4ed7-ab22-18c0171cf839.jpg,1731152002527,2
1683,344,3,437,,8af03ac6-4320-4b8f-8ff6-150722f413cb.jpg,1731152148744,2
1684,344,3,394,,caf7538e-92d5-4c58-abb1-f4dafbf0f5fe.jpg,1731152197304,2
1685,344,3,687,,caf7538e-92d5-4c58-abb1-f4dafbf0f5fe.jpg,1731152268610,2
1686,344,3,443,,caf7538e-92d5-4c58-abb1-f4dafbf0f5fe.jpg,1731152274027,2
1687,344,3,596,,14cad9ae-c40d-4d53-b425-55e5c977143b.jpg,1731152624405,2
1688,344,3,421,,f9650bc8-aed0-4b9e-a8a2-e06fd83b74d8.jpg,1731152661547,2
1689,344,3,596,,be64309c-49cf-421d-8d65-7168de56f673.jpg,1731153451768,2
1690,344,3,421,,5a74e629-d8b5-4457-be7c-78cb7a7206e0.jpg,1731153740242,2
1691,344,3,472,,0870b4cb-bd73-4721-b3f7-3f02c6059380.jpg,1731154055408,2
1692,344,3,467,,4d180ffb-4701-4d44-81bb-9f37cd8e0d4c.jpg,1731154282435,2
1693,344,3,697,,f36bfcd5-3796-4b7e-bbef-e1070dee654a.png,1731154432051,2
1694,344,3,406,aussichtspunkte,4c468dd0-1190-49b4-baf6-15ac8eaf3d05.jpg,1731154468582,2
1695,344,3,450,,72eec213-04d8-4a30-8962-5d19ae87e841.jpg,1731154499202,2
1696,344,3,483,,29d563e0-3bd3-4cc6-9e8b-7e563dddc687.jpg,1731154621787,2
1697,344,3,687,,a55759f9-b160-4fa2-bead-c40be1392e7b.jpg,1731154713570,2
1698,344,3,694,,2955d086-d19e-47a8-bc43-f08246e9c3c4.jpg,1731154745478,2
1699,344,3,421,suspicion highlight,db5f008a-4c88-41b5-a148-5dd14443972e.jpg,1731155095234,2
1700,344,3,691,,ef084078-cfb8-404e-88d0-2bdf7b4155e2.jpg,1731155481332,2
1701,344,3,680,,008da75b-eb2a-4b76-8245-ec088030d771.jpg,1731155939168,2
1702,344,3,687,healthbars,30ff8197-6226-4c29-8c9b-6040d058dea7.jpg,1731156286987,2
1703,344,3,674,,f69afcdc-a7f0-4923-92a4-93d14a804321.jpg,1731156442090,2
1704,344,3,439,or mechanics other tower defense,e2a0b020-3fcf-4c89-964c-1d1cf81b6c26.jpg,1731156906484,2
1705,344,3,441,,2adc0e8c-a28c-4c5a-b226-e014be48b4a4.jpg,1731156941345,2
1706,344,3,522,,2adc0e8c-a28c-4c5a-b226-e014be48b4a4.jpg,1731157305479,2
1707,344,3,676,,3a701406-1f42-4f8a-bc80-96badd361684.jpg,1731157549948,2
1708,344,3,411,purchaseable outfits,e9a1b54d-b67a-408a-8216-64eae790f884.jpg,1731157697083,2
1709,344,3,635,,13c3bb46-c295-4015-bc8e-3f6456d48d0d.jpg,1731158231563,2
1710,344,3,597,player is hidden from guard,703c1088-05bf-4403-b1b4-13cf539ded58.jpg,1731158358869,2
1711,344,3,640,,648312a7-2532-4e62-b3f7-a18cf67e3c97.jpg,1731158458342,2
1712,344,3,597,hiding in grass,0b69b1bf-4661-4ec8-8884-9324c84f5fc2.jpg,1731158570821,2
1713,135,3,687,,88e3ae08-5190-4028-b26d-4f66805c3db4.jpg,1731181297249,2
1714,135,3,650,taking place during the Third Crusade in the Holy Land in 1191,,1731181668380,2
1715,135,3,665,shows distance to target,4e6a33d5-902f-49f7-bfa6-2feeccb2a977.jpg,1731182250014,2
1716,135,3,675,,d0eed9bf-34d8-461f-b775-090c75a0f05f.jpg,1731182291105,2
1717,135,3,673,marker,5b303705-ea02-4ad5-8704-d15a72b0d52c.jpg,1731182351337,2
1718,135,3,699,collectables,75eb72df-1b5f-41ef-87c4-9102d85a1c99.jpg,1731182508150,2
1719,135,3,672,"this game has a story twist:
the main leader of the good faction is actually the enemy and decives you such that the player assassinates the wrong people",,1731184524346,2
1720,135,3,691,,e3699e86-1216-402b-a87d-6f706143d04e.jpg,1731184697136,2
1721,135,3,421,suspicion highlight,73335ade-873d-4511-be31-f45f5495fbca.jpg,1731185921365,2
1722,135,3,406,aussichtspunkte,f3c38ac0-36e2-4d38-91f2-e6b33b57bf43.jpg,1731185992790,2
1723,135,3,441,,57d43532-2962-4971-b46f-e4f810657cd2.jpg,1731186067313,2
1724,135,3,421,target person is hightlighted,febd5e44-fb04-4161-9660-f45d7c9343d4.jpg,1731186362122,2
1725,21,3,654,"victorian times, maybe close to industrial revolution, between medieval and the modern day",,1731187067451,1
1726,14,3,689,family tree that can be consulted,9e5cd6c7-7149-4161-ace1-297d32e74342.jpg,1731187525670,1
1727,25,3,406,,904e0e33-e800-4a87-8f38-fef4dac45097.jpg,1731188104733,1
1728,25,3,676,checkmark indicates whether a dialog options was already explored,38647fa1-f77e-4635-8be4-5df378030d36.jpg,1731188138940,1
1729,25,3,676,checkmark indicates whether an item was already explored,6fbda00d-df51-43c9-820d-9a143d16c7a4.jpg,1731188158194,1
1730,25,3,672,"courtroom drama, kind of",1b3180c7-2248-47df-bd27-eb62a3480dd5.jpg,1731188241111,1
1731,35,3,441,,5749d366-31fe-46d1-9cda-67ecaa0cae70.jpg,1731191035676,1
1732,35,3,439,,5a890bd0-460e-45dc-9777-3c6431ac5f2a.jpg,1731191048338,1
1733,35,3,440,,6c59e426-f39c-454d-be5a-681f6ad818a7.jpg,1731191057011,1
1734,35,3,419,,a7eac6ba-cf4d-475d-8477-9a1eeba62f61.jpg,1731191092804,1
1735,35,3,689,,f743135d-8e38-410e-a95d-8f54190b9d3b.jpg,1731191101511,1
1736,35,3,687,,95958ea0-55e8-488c-804c-47601fd2cf14.jpg,1731191114190,1
1737,35,3,687,,8e8b3966-9b59-4354-9c30-c6a5b2c764cb.jpg,1731191121803,1
1738,35,3,687,,105eb836-fb1a-4bcc-9dd4-4174453a1483.jpg,1731191129470,1
1739,35,3,638,,0071a790-666c-4f50-9f24-f831b089f7f4.jpg,1731191143010,1
1740,35,3,692,,328cf4fa-63b8-4eaf-ab3b-e9eb4c052397.jpg,1731191155407,1
1741,35,3,377,,7c8081e7-ccd6-4073-84a4-69acc14ff76c.jpg,1731191176617,1
1742,35,3,597,,b041098b-7756-4c7c-8cd5-a61d2971efa6.jpg,1731191182888,1
1743,35,3,676,,a4d9467c-e51e-412e-816b-c514377df903.jpg,1731191190664,1
1744,35,3,694,,754869a4-8401-4d86-be80-6974401390a4.jpg,1731191200451,1
1745,35,3,472,,dc954d87-50e9-428a-8f42-7df97742f87b.jpg,1731191216008,1
1746,35,3,482,,7cf05120-4d34-431e-a998-4c2cf5b94921.jpg,1731191225773,1
1747,35,3,518,,da824f06-0229-4860-9dc6-f67322abc0f4.jpg,1731191238765,1
1748,35,3,406,,f79ad4f5-ca78-4273-92b1-0e4311531573.jpg,1731191252065,1
1749,35,3,414,,60e68de9-c740-4e8a-ad04-9f9042d43f4d.jpg,1731191260278,1
1750,35,3,676,,408133f0-f5fe-4570-84e1-41cab6aa21a5.jpg,1731191301403,1
1751,135,3,597,,b418c712-2ba6-41be-bfea-28b981711b68.jpg,1731193281317,2
1752,135,3,437,shows distance (74) to pinned target and the actual quest target,a1832c51-f8df-466a-9c79-4f7a11afc853.jpg,1731193507014,2
1753,144,3,406,,a82b9b25-7305-4b09-8e5b-4994982e267f.jpg,1731193516666,1
1754,144,3,691,,532298c6-5705-46bb-bad3-a438c3604650.jpg,1731193524847,1
1755,144,3,451,,8c610c90-796d-409c-8834-bea3fd7265e4.jpg,1731193822934,1
1756,144,3,513,,ed31e4d9-42a1-4d9c-b6f5-9c50600e2f7c.jpg,1731193832648,1
1757,144,3,526,,870a65a4-8105-4a33-b5e5-bae62deead53.jpg,1731193841054,1
1758,174,3,569,,22d9cf39-5556-4329-9656-f3b41c871062.jpg,1731194606399,1
1759,174,3,386,,13992bd3-c9fc-4a26-9505-cbd6b8668890.jpg,1731194614339,1
1760,174,3,401,,f6ef08f4-86f8-420d-886b-2afc6d6b6cf1.jpg,1731194620488,1
1761,174,3,406,,c3c50a93-4efe-4ae4-bb4f-b9d60cac311a.jpg,1731194630173,1
1762,174,3,518,,20c28c81-c077-4c31-961e-03b19ba5a48b.jpg,1731194652876,1
1763,174,3,687,,a9ff3625-c31d-41f6-980c-c4e08d0280e1.jpg,1731194663987,1
1764,174,3,478,,034fc074-fffb-4135-9b9b-85f62472e517.jpg,1731194676370,1
1765,246,3,424,,46f79ce4-e817-43cf-8780-fa6c418f2cf0.jpg,1731234472429,2
1766,246,3,725,climbing system,,1731234617485,2
1767,246,3,673,quick access radial menu,9745991e-e468-498d-88d4-33666e7eb4ad.jpg,1731234701491,2
1768,246,3,421,,e50b1cc0-2498-4016-9e33-3a360ba93b13.jpg,1731234823484,2
1769,246,3,421,target locations,ac9d4d51-436d-4218-8555-0854bc1f536a.jpg,1731235085943,2
1770,246,3,691,,daa19b88-06f1-41bf-b539-c341295cbdef.jpg,1731235219368,2
1771,246,3,687,,daa19b88-06f1-41bf-b539-c341295cbdef.jpg,1731235225505,2
1772,55,3,683,,bf2b2c59-9d3a-4489-aa0b-577aeb28e0e3.jpg,1731240276767,1
1774,323,3,673,morality system,,1731241376797,1
1775,354,3,673,morality system,,1731241473208,1
1776,222,3,654,alternate universe but kind of medieval,,1731241783445,1
1777,222,3,649,alternate universe,,1731241790441,1
1778,54,3,525,simulation and creative expression,,1731241990078,1
1779,54,3,580,burglars spwan randomly,,1731242048744,1
1780,82,3,649,different world/universe,,1731242086678,1
1781,82,3,673,players can create custom skill combos that are triggered with a single click (crafting required),476ecc8d-0566-4f32-ab55-1a70368b7a2b.jpg,1731242146751,1
1782,98,3,672,"different classes, economic inequality",,1731242263189,1
1783,115,3,673,adjust difficulty by settings a faster/slower BPM,,1731242472350,1
1784,186,3,525,CATCH THEM ALL,,1731242588998,1
1785,186,3,691,player can get a bike and swim/fly on their pokemon,,1731242656703,1
1786,186,3,599,combat is turn-based (using initiative values),,1731242673027,1
1787,186,3,694,player has a pokedex (lexicon/encyclopedia) of all pokemon they met or caught which is automatically filled and contains useful information,,1731242718909,1
1788,256,3,705,"cooperation between player character and friend/sidekick cat

the player can give commands to the cat, but not directly control it

the player must also help the cat in some cases (it cannot cross water)",,1731242967409,1
1789,246,3,682,renovations,fa6740ff-7646-4f3f-89d6-49d98df82231.jpg,1731246696785,2
1790,246,3,687,,e0f5a494-0af5-483a-af73-e9845c2160de.jpg,1731246761105,2
1791,246,3,439,tower defense,e0f5a494-0af5-483a-af73-e9845c2160de.jpg,1731246776698,2
1792,246,3,406,Aussichtstürme,da769475-c6dc-4e76-a6f9-0ed315357a77.jpg,1731246847867,2
1793,246,3,694,,ff260d3c-0bfa-4de7-9d4b-ce7f9940cbd6.jpg,1731246981237,2
1794,246,3,597,,4b331a21-2598-46a2-bee3-dbadbe4bacc6.jpg,1731247032268,2
1795,45,3,423,players can mark items in the inventory as favorites,f0ff4fda-f8a4-4856-b3a4-54e41bc8f2a0.jpg,1731247100639,1
1796,246,3,411,,485f1862-3588-4ed6-a174-0d6f31e013d8.jpg,1731247256108,2
1797,246,3,675,eaglevision,10c632d1-2f25-46fb-81e8-bb83c6476c7e.jpg,1731247388524,2
1798,52,3,636,,e6808192-4f82-4b64-93d3-3a94bb352834.jpg,1731247407013,1
1799,246,3,424,,1576223d-83c1-4397-8f8a-5a7398f8ba45.jpg,1731247526639,2
1800,246,3,437,,699a2d0b-81e2-4b42-8643-ad8b546bb1a2.jpg,1731247584503,2
1801,246,3,441,,699a2d0b-81e2-4b42-8643-ad8b546bb1a2.jpg,1731247606234,2
1802,246,3,674,looting marker,86ee789a-eee4-40a8-8f07-c9e46c133d9b.jpg,1731247812124,2
1803,246,3,697,,f24a48ad-fede-45f9-93ab-d2c2eec702d6.jpg,1731247852186,2
1804,246,3,365,,beda4f05-871d-4006-ba25-80a74cac1262.jpg,1731247975291,2
1805,246,3,437,shows distance (458) to pinned target (braces) and the actual quest target (!),6c06e0cb-3bcd-4f67-a58a-49b537fe9968.jpg,1731248045285,2
1806,246,3,458,,a2e1703c-007d-4a56-ad56-4823039f1db0.jpg,1731248146329,2
1807,246,3,497,skill NPC units,7b782f57-f65a-45c7-b321-b83b2b5b303e.jpg,1731248279899,2
1808,246,3,450,,07019667-9f05-49e4-92ac-05340aa01a3f.jpg,1731248317432,2
1809,60,3,697,,993dbf37-432b-4964-9049-563eb6d6297b.jpg,1731248410319,1
1810,246,3,467,,8080354b-6f28-44a1-a43d-e3a30967d8eb.jpg,1731248423511,2
1811,60,3,673,day night cycle,67d23b9d-7fca-4665-9d3b-225bf5e5d865.jpg,1731248430832,1
1812,246,3,472,,8080354b-6f28-44a1-a43d-e3a30967d8eb.jpg,1731248437793,2
1813,60,3,450,,71a92124-1f74-4e72-ba0e-6001ef8cb12a.jpg,1731248443036,1
1814,60,3,443,,43998aa1-23dc-48ac-8a6a-5b2e7695ccf5.jpg,1731248454804,1
1815,60,3,697,,162b6331-0780-4cfe-8d0a-488f5b5edef2.jpg,1731248462034,1
1816,60,3,448,,bcdfefa8-6bcd-4d09-9160-8a92a7361d2f.jpg,1731248470032,1
1817,60,3,522,,36cdb3bc-54b4-4859-99fe-47bba932ecdd.jpg,1731248479284,1
1818,246,3,394,,6c06e0cb-3bcd-4f67-a58a-49b537fe9968.jpg,1731248525908,2
1819,246,3,443,,6c06e0cb-3bcd-4f67-a58a-49b537fe9968.jpg,1731248531508,2
1820,246,3,421,suspicion highlight,e72b5df5-7e15-46e6-a39e-a6c898f013f9.jpg,1731248729319,2
1821,246,3,687,,ffc1ae34-0822-446d-875d-02a115fe3810.jpg,1731248856161,2
1822,52,3,450,Players can bind groups of units to 1 of 6 control groups during the game by pressing Ctrl and the group hotkey. This allows players to easily switch between groups of units (e.g. illusion).,9568758d-3575-469f-8feb-0f678429440e.jpg,1731248872011,1
1823,246,3,635,,a87c6059-d1fd-484c-a934-efde62489863.jpg,1731248910367,2
1824,246,3,574,,a87c6059-d1fd-484c-a934-efde62489863.jpg,1731248921721,2
1825,53,3,636,players have an inventory of limited size where they can arrange items as they see fit,483214b1-c2ac-4132-92f9-01e5aeae0ce5.jpg,1731249265354,1
1826,53,3,673,Quick access / hotkey bar where items can be used more quickly via mouse or via hotkey. This is always visible at the bottom of the screen.,600ab719-6ae8-473d-afbd-1935dd0de649.png,1731249437614,1
1827,409,3,424,,dd908bcb-2d17-4693-b41c-df4bb43d810f.jpg,1731250116081,2
1828,409,3,365,,ea8043b7-6262-423d-b50d-50b2c7aeab6e.jpg,1731250160183,2
1829,409,3,674,loot symbol,a5d5a5d8-67b5-4dea-9212-fc8aa5aea7f1.jpg,1731250306996,2
1830,409,3,437,,ceaf8c87-ec74-48b2-9fe3-9071088cd42d.jpg,1731250355497,2
1831,409,3,697,,f504edda-47b7-4a69-b120-0c71f1c1ded1.jpg,1731250452198,2
1832,409,3,421,suspicion highlight,0a429427-3830-459b-a042-1b6ab5d29883.jpg,1731250563934,2
1833,409,3,694,,0b446a27-33b2-43b9-8933-2a060f6f85f1.jpg,1731250611101,2
1834,409,3,675,,9872b5bf-2a75-4b8c-b1d8-e1df07599dfd.jpg,1731250680447,2
1835,409,3,687,,556b19f9-5525-48c0-b1f5-034c0c3e7ae8.jpg,1731250725739,2
1836,409,3,640,,e65871d4-d7af-4bcc-ad05-46c198bcc042.jpg,1731250778714,2
1837,409,3,439,,e4e10d57-d77e-4a62-a35a-9a871c009309.jpg,1731250845098,2
1838,409,3,443,,42a2e545-43de-4524-981c-9192ea6bdd5c.jpg,1731250931862,2
1839,409,3,472,,bdc14795-c504-49b8-b0d3-c0b02550f9fd.jpg,1731250941016,2
1840,82,3,694,,6756f29e-cb10-4e0d-9590-30299fd9421c.jpg,1731251014087,1
1841,409,3,394,,c8470638-e133-4a58-b9e0-66b85d5d8b06.jpg,1731251014665,2
1842,82,3,680,,5e817f06-a9d2-451d-92c5-7f680b62839c.jpg,1731251025602,1
1843,409,3,467,,c8470638-e133-4a58-b9e0-66b85d5d8b06.jpg,1731251069609,2
1844,82,3,458,,23a46f38-73fb-4bcc-9f70-a0b57479d6c6.jpg,1731251100531,1
1845,409,3,635,,e326e46f-2fd0-4ad3-abf1-8db361f8d160.jpg,1731251133721,2
1846,409,3,691,,b737b2af-b151-4a85-a75d-ba3e6e82c204.jpg,1731251237544,2
1847,82,3,688,,ea818302-1a7c-4e1e-a662-0aaaf10f13e0.jpg,1731251255985,1
1848,82,3,690,,694ce01c-d041-4e90-9805-764c54f2f099.jpg,1731251263068,1
1849,82,3,472,,48726ba9-2b2c-4804-81e5-69caf1cb28c1.jpg,1731251275729,1
1850,82,3,443,,00ad0545-23f6-4e46-94f3-0f3060ca3d1e.jpg,1731251289366,1
1851,82,3,365,,ca28cc29-7e42-43a8-a50d-1bccbb417fed.jpg,1731251301437,1
1852,82,3,518,,31642b5f-f200-4984-aeb3-f6f3cc5c6e0f.jpg,1731251315205,1
1853,82,3,574,,3e1435db-956c-4719-9119-6e3320f62a37.jpg,1731251342830,1
1854,82,3,636,,0ec70d7f-43ff-4ca7-a683-9754956883f8.jpg,1731251355727,1
1855,82,3,687,,98412b60-6fd8-4c86-9dac-b4d94adef616.jpg,1731251366916,1
1856,82,3,687,,1b24e6a0-ee5c-4acb-a542-1e7dbc1d712f.jpg,1731251374597,1
1857,82,3,687,,48ee9497-9352-457a-83f0-dab0c6f134c6.jpg,1731251382956,1
1858,409,3,411,,fc12b226-5a9a-4138-a515-66afdbf0b6fe.jpg,1731251397093,2
1859,82,3,467,Players can use the pin at the bottom of the map to place custom location markers.,48726ba9-2b2c-4804-81e5-69caf1cb28c1.jpg,1731251435593,1
1860,271,3,437,,80bef5af-f4a2-48f8-9470-fdde35300416.jpg,1731252482615,2
1861,271,3,597,,69e826c0-d795-452e-8239-4060b0611450.jpg,1731252611026,2
1862,271,3,675,,198d25d1-17ed-4a07-aaef-37df3ce37a09.jpg,1731252639884,2
1863,117,3,441,,07024db5-1ca1-4fba-a87e-325fc1857b72.jpg,1731252652926,1
1864,117,3,522,,b02746bd-844d-47a1-89db-b5ec3b321d97.jpg,1731252659437,1
1865,117,3,449,,707ec659-3d77-4edf-9112-7e6303bb2eeb.jpg,1731252667691,1
1866,271,3,687,,e85bf33b-95a9-4a61-9b7d-e990fb70190d.jpg,1731252671501,2
1867,117,3,673,seasons and weather,3b940a4c-e0ae-4f62-9439-4be6d72ee3ce.jpg,1731252680376,1
1868,117,3,487,,f1cd3ceb-dd1f-4bfa-bad2-c8d23821e949.jpg,1731252707346,1
1869,117,3,692,,3732476c-d1f7-45d8-8cd9-dc64471d93df.jpg,1731252718897,1
1870,271,3,697,,d5436780-20fd-4eda-927a-8856d2144d6e.jpg,1731252730835,2
1871,271,3,394,,d5436780-20fd-4eda-927a-8856d2144d6e.jpg,1731252736428,2
1872,271,3,443,,d5436780-20fd-4eda-927a-8856d2144d6e.jpg,1731252742837,2
1873,117,3,680,"farming, transforms seeds (+ labor) into different crops",373f9eca-8093-422a-a118-5c086f49c67d.jpg,1731252748078,1
1874,117,3,636,,6a37cfa3-7966-46da-8c6a-7e0bc16efb52.jpg,1731252763498,1
1875,117,3,472,,1496a822-cf9e-4fb2-8e53-06d9f1236feb.jpg,1731252769042,1
1876,117,3,697,,eadd2237-e7af-475c-85f3-93fea741732c.jpg,1731252777901,1
1877,271,3,483,,f0fa4731-f522-4d01-9e0c-3c529fb55f8f.jpg,1731252817463,2
1878,117,3,411,players can choose pet names,d5205804-acf6-4aed-b639-d6ebfb14270e.jpg,1731252819960,1
1879,117,3,673,hotbar for quick item access (with hotkeys) that is always visible when not in a menu,c8005e2f-e787-42c7-b853-daa615e5e1b3.jpg,1731252855739,1
1880,271,3,472,,c2b50127-6471-43b7-b6b3-69703b9b0769.jpg,1731252860153,2
1881,271,3,467,,c2b50127-6471-43b7-b6b3-69703b9b0769.jpg,1731252866921,2
1882,117,3,672,farming,373f9eca-8093-422a-a118-5c086f49c67d.jpg,1731252900231,1
1883,117,3,525,build the kind of farm the player would like,,1731252927953,1
1884,117,3,558,learn about characters and the town,,1731252934979,1
1885,271,3,406,aussichtspunkte,a52bbe3f-1503-4a32-8117-27996b73e213.jpg,1731252976392,2
1886,271,3,421,suspicion highlight,6eda91b3-92a6-44f4-baa6-e7c0f2b6cf87.jpg,1731253102225,2
1887,271,3,497,,8f082557-aea0-4f48-82a3-21b8977dbdc0.jpg,1731253125893,2
1888,271,3,680,,8f082557-aea0-4f48-82a3-21b8977dbdc0.jpg,1731253145087,2
1889,271,3,450,,255c8132-c482-45ad-95b6-b997fc370017.jpg,1731253206575,2
1890,271,3,691,,0e1ad541-261d-4907-aa28-4c59354089d4.jpg,1731253231634,2
1891,271,3,674,expected path,36ef7929-cfed-45a4-82f3-00ecc97f049d.jpg,1731253276127,2
1892,271,3,687,,3162f29a-3074-4e1d-8243-2bd4cf9ddc15.jpg,1731253375726,2
1893,271,3,441,,6548773a-71ba-4dbe-82f8-35f3b0a68a81.jpg,1731253465481,2
1894,271,3,694,,5149f7c1-f945-4ad8-8a9c-0fc0327b9e85.jpg,1731253491573,2
1895,271,3,365,,8d0a2264-9151-441c-9d5a-fdf5a9dfa022.jpg,1731253606325,2
1896,271,3,687,,4224c2e1-9a75-4eb7-8198-050d0361e2a3.jpg,1731253689144,2
1897,271,3,673,,3b95ffae-1356-4b75-8b87-be63bdb89895.jpg,1731253711586,2
